x,y,class
-79.66717,21.443356,0
75.12501,23.339106,1
61.226242,-32.109344,1
-11.827445,-10.907988,0
40.770084,-5.009848,1
44.805283,49.647713,1
-73.25909,-28.317116,0
19.21119,56.185734,1
-54.667686,14.581686,0
-63.7066,-15.248564,0
-44.941776,2.1168914,0
-75.974365,-16.03017,0
33.65906,60.851402,1
67.0196,6.4616413,1
-32.20889,10.904992,0
68.77453,-31.555332,1
42.093,-61.178795,1
-57.408848,-41.17692,0
45.938786,2.3230205,1
-66.68977,-32.873154,0
-13.917061,14.045875,0
58.243504,11.573834,1
-3.4763894,-75.278534,1
58.80584,17.46301,1
-73.70412,-8.5587845,0
40.466316,-45.59297,1
23.320719,51.713146,1
41.623734,-61.70491,1
38.897335,19.160254,1
-34.96169,-21.793379,0
-11.527497,-10.028408,0
49.575493,57.27462,1
48.579376,59.668995,1
-58.67707,-2.1922777,0
7.306013,60.236885,1
17.974222,44.854992,1
-57.727695,-18.65684,0
51.736965,29.470047,1
-47.998665,-19.371687,0
-54.572495,11.187076,0
72.05114,17.907196,1
26.055737,20.95732,1
-5.730528,13.662101,0
-9.250364,-13.730575,0
39.22816,-6.6730456,1
-68.31072,7.9794965,0
-75.94672,-21.533743,0
10.071648,72.89732,1
0.3934085,72.92735,1
-44.597034,54.225163,0
-65.07632,26.115444,0
-67.55142,12.67749,0
45.188164,-4.016635,1
37.50939,-1.8620569,1
16.73489,61.00987,1
1.8356328,40.039684,1
21.99625,-63.60732,1
31.050434,-63.049248,1
17.75361,-16.19872,1
-7.994198,-65.176315,1
31.240358,50.10656,1
11.41213,47.891144,1
26.189913,-31.444622,1
-53.129265,32.449684,0
66.49491,-31.463394,1
-38.90238,2.1541317,0
-41.130177,-24.297682,0
-22.821123,-48.951157,0
21.306103,-28.274263,1
15.188163,12.839746,1
61.72307,0.62376213,1
31.005081,55.3753,1
-18.909561,34.129387,0
-59.597008,-28.341833,0
-10.9312725,14.680191,0
-27.911911,24.266586,0
49.80134,-9.53357,1
26.438602,-26.260368,1
-60.373367,-6.311915,0
4.608955,56.322815,1
69.83464,33.241932,1
26.799772,-65.60872,1
-35.28266,53.06551,0
47.558144,-44.56525,1
38.83473,-53.15273,1
34.802418,-12.91434,1
-2.0955074,-8.533721,0
-69.8177,12.787882,0
15.119691,-73.324,1
-18.877348,-0.602911,0
-44.216724,-27.321098,0
57.081734,-5.3114686,1
46.164944,-14.375438,1
-14.606082,-16.531252,0
48.184143,-23.169323,1
-33.90115,42.99359,0
12.990788,20.085323,1
-34.378155,18.526587,0
59.188675,15.676597,1
-52.19046,-11.484394,0
1.4505111,49.504036,1
16.95866,-12.15942,1
38.86169,56.622658,1
15.5374155,48.813564,1
-15.828415,-44.652668,0
32.044327,-34.507256,1
55.50943,18.852098,1
-54.609955,-2.025706,0
-47.844105,47.604782,0
37.43786,-39.761433,1
-80.26251,22.406412,0
41.114307,20.429762,1
43.158314,19.814493,1
-74.38676,25.21894,0
-18.887886,-32.164837,0
66.367294,-9.896,1
56.823505,-49.16694,1
27.046352,-74.58488,1
34.66288,-1.0573534,1
-29.65508,-29.018248,0
63.577057,-44.298405,1
42.753,4.4160194,1
-62.850765,5.0182276,0
-29.847292,-36.145485,0
-71.745964,31.769674,0
-81.02305,2.392986,0
-81.407394,15.404711,0
65.83138,2.8239744,1
-71.95921,2.3525548,0
15.901256,-23.139885,1
38.098946,-62.360832,1
-43.42999,-23.428656,0
-46.77767,-1.3212798,0
-72.50654,-30.163635,0
70.182014,-23.121925,1
29.446459,-10.935106,1
-35.61478,-55.917763,0
-71.13591,-12.003381,0
-10.880552,15.982637,0
28.59998,-34.563694,1
-13.355646,-24.46952,0
-23.959148,-41.911022,0
-23.465302,19.121902,0
54.100723,24.296036,1
33.791782,22.53565,1
28.450087,48.74493,1
5.485755,55.723057,1
-16.21968,-46.833893,0
-22.089752,17.97558,0
-50.363537,33.42609,0
-19.441538,48.722973,0
10.407449,-62.284187,1
-75.13585,22.297667,0
30.526793,2.0431142,1
51.15958,-43.323624,1
29.37518,-48.192986,1
32.336433,-73.92339,1
43.72353,56.343544,1
-36.73,39.49074,0
-57.905895,-40.197865,0
12.731961,42.203415,1
-58.50454,-47.74786,0
-58.73195,-21.545961,0
24.687042,63.798477,1
54.47466,61.145435,1
-79.93928,15.21481,0
-33.334415,-0.35995206,0
-44.174107,41.695045,0
52.92752,-31.053717,1
-63.67282,-19.767994,0
-35.589523,9.226043,0
52.30794,48.658627,1
40.166687,-15.062622,1
-37.081837,20.610723,0
29.105583,-44.975037,1
58.544487,-6.160458,1
-7.6733685,13.717362,0
17.659893,-13.52302,1
-9.521685,9.276161,0
-72.44078,-13.680334,0
-23.530018,-19.329195,0
16.80322,-77.71257,1
-5.4434524,-33.249123,0
73.32248,-19.782555,1
22.66185,-43.24829,1
34.792477,23.499344,1
-43.837044,-29.336954,0
-25.310862,-37.83646,0
-67.537834,22.627708,0
-59.543736,-36.567024,0
-73.537346,-5.8506465,0
-7.0252223,11.054602,0
5.396715,44.193394,1
3.5180209,53.741642,1
76.68082,20.443802,1
50.232704,-21.274143,1
-27.326597,45.82945,0
31.614325,-38.36071,1
12.285026,48.954395,1
-59.484127,-4.0550456,0
-21.86858,49.537483,0
53.70058,-45.01564,1
31.848833,-57.614742,1
13.206436,52.251453,1
66.16778,-31.521942,1
48.826294,52.01261,1
11.338111,26.708687,1
28.93938,-9.456454,1
-48.905285,-21.143698,0
-21.591698,-21.882189,0
44.98311,29.45248,1
37.184193,64.23673,1
1.1492783,-71.14809,1
65.88894,41.421215,1
-84.33512,17.814062,0
53.589874,42.204716,1
62.771873,-29.362267,1
60.36192,34.114777,1
38.67079,6.8176203,1
20.668533,50.43583,1
28.117287,49.11208,1
-28.30134,46.42767,0
-54.117844,-1.6904286,0
49.55791,-20.765354,1
32.7566,-69.56597,1
-28.097954,54.760433,0
33.758236,22.754988,1
27.914364,46.099358,1
35.74045,-43.604565,1
53.94994,53.552563,1
54.09619,-43.57036,1
50.043114,11.679098,1
50.226776,65.602394,1
26.35763,-1.4701811,1
-13.041182,-15.812157,0
76.46003,15.62743,1
-55.087387,6.328138,0
13.8525915,-80.28568,1
-42.63644,24.966356,0
27.585476,-37.92146,1
72.05396,18.10719,1
-47.353203,-39.835144,0
8.910405,-73.26102,1
45.830284,0.44097558,1
-38.31956,-25.375542,0
12.657879,-21.310946,1
-6.9399056,-7.42736,0
50.53824,65.42876,1
-63.985985,24.637403,0
42.92379,-34.32339,1
14.517418,-74.121826,1
40.625053,-23.72357,1
-64.137184,-23.676304,0
23.135777,-3.228163,1
61.736668,11.179208,1
-85.002975,16.679995,0
3.5637395,65.68688,1
-22.522839,-5.0888014,0
-5.887263,-34.509026,0
-71.60522,-19.404907,0
35.952076,-59.931248,1
63.567986,45.78691,1
14.856252,-70.68431,1
73.44994,-23.326065,1
-46.59732,-42.605793,0
-23.74559,-20.845585,0
67.07288,41.873363,1
52.19493,-10.648243,1
-26.858921,-46.49363,0
-43.1539,8.455466,0
46.69088,57.64428,1
2.0779366,-75.60312,1
-56.421265,-9.943044,0
-51.32169,49.430157,0
-29.605001,-18.640564,0
-2.6392145,-76.94983,1
-57.591415,-53.003643,0
-22.740515,-27.448635,0
-34.612583,-29.893494,0
62.65954,-18.468414,1
-9.931169,-5.287604,0
-22.04218,48.639584,0
58.09176,43.607388,1
40.936996,60.718525,1
-35.247967,-9.883063,0
62.350418,7.5987,1
-1.7557647,-1.3097329,0
37.02231,-66.0562,1
32.636726,19.700628,1
59.53232,42.060745,1
1.0583521,56.01354,1
60.384087,-16.440828,1
19.411942,61.09467,1
-55.791775,-46.492107,0
-7.782296,-7.2028155,0
-34.999363,-36.81091,0
-24.254622,48.55922,0
63.55376,-15.266913,1
19.07009,-68.14826,1
18.401304,-12.205448,1
-45.355656,-25.880507,0
14.997777,30.082264,1
28.29337,48.33695,1
54.487583,-16.054573,1
34.137962,-55.655926,1
63.18666,-45.555874,1
-48.25591,53.100475,0
-54.068005,7.2707634,0
-17.922256,31.203503,0
6.2641325,66.23416,1
28.966835,37.338245,1
-30.300333,49.55379,0
-2.197156,-5.431893,0
-27.239958,39.39391,0
17.219439,31.92368,1
26.551094,27.843216,1
-53.56468,9.65061,0
44.265656,40.697155,1
-21.140526,-39.803677,0
-34.03715,-57.063732,0
-40.555332,16.286135,0
-35.57455,35.869167,0
-34.053104,-23.398108,0
-42.605423,-20.911194,0
-4.58662,-33.029545,0
-17.552473,-22.843708,0
63.432007,-43.293964,1
-29.592491,18.119177,0
-7.4926786,13.118279,0
-50.617863,53.25683,0
2.9762576,69.88654,1
-36.762543,-38.50527,0
-62.46607,-2.9410512,0
34.805252,-61.851276,1
22.297863,-36.033726,1
-80.7793,15.479093,0
29.259426,51.053432,1
60.44621,21.011919,1
-46.636604,-41.214653,0
-29.316423,18.331718,0
19.9185,42.961384,1
-40.01869,5.248529,0
-52.28838,27.631605,0
42.260944,30.378088,1
55.151604,9.099901,1
-66.41673,-45.574425,0
-71.38005,28.423752,0
73.35291,-12.452706,1
-35.12982,-40.621136,0
46.086006,-21.175455,1
-0.36690503,46.215534,1
-71.86193,-1.1149001,0
20.697897,-72.79243,1
31.598824,-18.837996,1
12.893684,19.373266,1
-34.040176,-56.48179,0
34.43088,-59.625767,1
24.417805,19.529469,1
4.0793777,40.1301,1
39.0121,9.873958,1
19.860487,8.4637165,1
-41.04798,11.110215,0
12.996933,-79.118515,1
-60.091854,16.7978,0
15.459423,-20.381779,1
26.564743,7.6042933,1
-23.108915,12.914218,0
36.50718,14.398241,1
53.77957,14.563585,1
-20.608435,16.103144,0
70.32156,-7.7002115,1
-9.556994,12.012166,0
-52.11033,35.73349,0
-56.671658,-36.572014,0
27.509134,51.324013,1
71.09509,15.181944,1
25.676474,27.858608,1
-41.658882,-46.70566,0
14.797833,-65.76654,1
-65.20111,-43.27457,0
11.52002,-76.539024,1
17.108225,44.96581,1
1.0770983,-76.15308,1
59.892265,-42.265343,1
43.666515,42.38188,1
-12.3238945,-2.7055535,0
-44.86561,30.280832,0
48.266895,18.401617,1
-11.130892,-42.92937,0
58.0613,17.945604,1
50.919804,25.504417,1
49.13877,-22.218525,1
-20.213684,44.074745,0
-27.022976,-32.80206,0
28.44291,-60.11629,1
-6.0850735,-7.6788816,0
69.90833,-5.4729934,1
68.368515,-34.73781,1
17.028685,-65.00604,1
31.591976,20.96515,1
-52.644653,-46.28565,0
39.465317,9.76376,1
-77.91938,3.8464952,0
-25.255957,-7.2562895,0
74.961205,14.815635,1
-58.41809,-15.136673,0
4.1053905,-65.033394,1
-36.56132,-29.636827,0
12.975958,51.282177,1
14.435348,-56.98556,1
20.886633,62.24954,1
50.726192,-14.850941,1
-24.487663,-45.06331,0
-46.82346,-1.1387,0
-41.123062,-41.03212,0
9.294862,62.63151,1
-2.8525298,-79.9394,1
-66.03957,-12.841879,0
-11.097819,-17.985744,0
37.273666,56.685284,1
-42.2766,0.76690733,0
-60.35849,-49.163723,0
29.801077,-58.425434,1
-53.167374,8.753123,0
4.8313484,65.85871,1
-58.759117,-15.590086,0
30.59294,-35.171112,1
-44.332474,-50.775753,0
-20.465326,-39.52121,0
-54.27458,9.169009,0
38.57804,-15.782282,1
-20.893196,-1.3341447,0
27.39758,-35.484055,1
50.769463,-22.001749,1
-27.912315,-42.15925,0
12.380801,64.75344,1
23.916498,-63.46949,1
51.181385,54.988995,1
23.620684,-59.899834,1
-47.96493,54.280308,0
56.695694,25.239876,1
72.229706,-21.395786,1
31.00406,-11.711682,1
64.67274,-18.079998,1
16.18859,39.901,1
-5.7168827,-66.102295,1
-7.300223,6.0385795,0
-66.11754,-45.416477,0
50.485455,-7.9393106,1
-22.381027,15.989755,0
-77.3955,6.411125,0
-41.020687,47.207516,0
-44.02687,1.2158203,0
21.375614,-67.386696,1
56.20505,53.64977,1
16.477316,-23.506712,1
-18.278687,40.320736,0
64.73121,35.489952,1
-17.25074,6.660989,0
-11.726003,-16.476345,0
-33.704163,-46.81968,0
16.712658,62.891373,1
55.254673,-44.276188,1
-53.859173,-45.657322,0
18.763577,48.41327,1
-55.89583,-24.654268,0
-53.217663,35.28609,0
74.729576,23.687355,1
47.793766,-21.178097,1
-43.226864,25.22859,0
-40.815987,-31.091963,0
48.507473,-40.54465,1
41.83736,35.45774,1
-38.840763,-51.616203,0
73.28162,23.08689,1
56.074055,-49.004776,1
65.15424,-7.6432343,1
50.180637,-34.996468,1
70.65966,30.230143,1
71.89852,-12.080358,1
33.175816,48.952404,1
64.640236,4.5563126,1
-42.871174,13.266418,0
19.019844,50.497917,1
25.451422,12.700466,1
43.04882,20.022099,1
35.582752,-44.026543,1
15.932575,-52.013405,1
69.810936,-21.301668,1
21.25435,12.196948,1
-38.34408,46.1637,0
-15.999746,43.696674,0
47.01086,-23.746294,1
-44.9027,-31.151333,0
-66.2018,8.603671,0
-45.12963,27.659763,0
26.712246,46.59131,1
-16.475471,44.049934,0
-41.081547,-13.903817,0
12.461576,72.470695,1
-14.187946,19.305046,0
-82.9861,21.437107,0
-9.603992,11.823284,0
46.13164,-1.3243691,1
27.604198,32.81557,1
58.534466,-29.615099,1
-72.07969,15.798476,0
-47.734722,-34.01143,0
-46.481277,-22.716719,0
30.95327,49.717445,1
-61.664886,48.015953,0
18.389486,-13.756572,1
7.3557644,-67.616066,1
61.823154,12.321253,1
50.495373,-5.660493,1
73.59545,26.597715,1
49.49179,-35.32284,1
-57.76266,-14.613348,0
27.27037,-37.34399,1
19.858305,-61.01626,1
43.022625,26.625154,1
32.463108,-32.764675,1
-6.5683618,-2.2358975,0
-69.97552,31.671093,0
31.625906,16.79949,1
-69.57503,0.6163286,0
12.977081,40.35421,1
-43.924503,1.4158849,0
-41.854397,-8.774411,0
-19.678627,-35.185333,0
-24.57279,5.718069,0
57.44432,6.655873,1
9.617652,81.14689,1
23.48799,-54.45231,1
16.151258,-53.93067,1
57.007187,-50.08605,1
-66.2871,24.628986,0
43.031464,18.706623,1
77.322,-15.005277,1
-32.380875,-39.729107,0
22.199188,-27.537188,1
40.472977,-47.249805,1
67.36802,-38.906647,1
-13.194181,-14.077594,0
-80.20433,-18.282171,0
27.284088,-8.070915,1
-59.415543,43.889503,0
-80.75808,16.645561,0
7.50304,69.823746,1
40.461468,-52.03352,1
-46.976086,8.735091,0
-34.749065,-39.594666,0
71.94869,-11.979597,1
-75.67694,-3.7281063,0
20.388985,52.519,1
52.900986,-16.197502,1
-61.2654,17.811111,0
10.299298,64.572334,1
-35.48179,20.782894,0
61.676502,-28.049414,1
39.07315,-24.399546,1
-43.48089,-29.697308,0
26.380817,-59.10324,1
-31.60955,48.23694,0
67.12296,-37.062576,1
21.150753,-44.867046,1
51.91787,-19.373085,1
35.105896,18.037611,1
-10.241722,5.328118,0
41.06128,54.070595,1
-42.58365,-52.109085,0
-72.850136,-7.2017045,0
-12.733474,-7.1914725,0
25.329636,-7.8897934,1
5.450009,-66.84789,1
10.393133,81.51004,1
30.702675,40.84673,1
5.126619,56.03134,1
-32.761932,12.742793,0
3.3273063,-75.377144,1
17.271366,11.5436535,1
62.954372,-22.316837,1
-62.64921,-20.957085,0
-54.63766,5.9333477,0
50.564663,17.82662,1
17.27046,50.36498,1
33.991528,-56.950134,1
26.761482,61.391018,1
25.992352,23.750284,1
-37.02768,34.055737,0
5.4591146,80.06375,1
62.948177,-10.797336,1
-24.889477,-20.995268,0
-6.4603543,-14.614571,0
36.604774,21.84584,1
-34.290382,-57.49472,0
-45.707348,-38.37133,0
23.190071,-71.765,1
-26.348255,-19.834183,0
-52.91299,-32.437717,0
58.160923,-19.330908,1
-0.16192015,59.06471,1
-73.809944,-27.768885,0
-25.719675,49.62666,0
35.052578,18.271378,1
-37.063263,45.948105,0
-7.7523284,14.059013,0
-26.313152,-23.62611,0
-25.601221,1.5374728,0
-57.296368,14.358272,0
-45.508057,36.094383,0
32.751404,-70.40832,1
5.8816686,64.23616,1
-4.8853536,-75.46746,1
-17.267061,19.461758,0
57.252003,-51.79375,1
24.039707,58.542835,1
-12.824056,15.309071,0
-73.061264,-18.364393,0
-81.80199,6.5354366,0
37.504913,64.81846,1
-72.34598,-30.107569,0
25.597847,28.013426,1
11.199992,63.443863,1
17.54143,-53.452526,1
-16.751804,35.380215,0
-13.417532,-27.533062,0
-10.166757,-31.832726,0
-69.25794,13.06315,0
-55.366154,11.533516,0
41.565163,10.379219,1
-46.16847,-38.677452,0
63.127224,-5.759795,1
-24.565506,-16.044172,0
41.831333,13.347666,1
-37.40878,-14.157732,0
49.22361,-46.447517,1
5.4361587,55.95124,1
-65.583565,19.452509,0
13.5520525,-50.786873,1
17.2331,-23.659288,1
-29.265308,29.39198,0
-4.704527,-17.61395,0
60.038727,49.416153,1
40.967304,11.420321,1
