x,y,class
25.734549,-64.41418,1
-57.927208,-34.8859,0
26.908733,44.806152,1
33.08448,21.380789,1
34.1141,-17.969103,1
-67.584915,6.9386144,0
-66.35007,5.7558417,0
-26.363537,-19.77106,0
43.612846,-72.601845,1
8.5231495,-47.793217,1
-2.8257887,-7.0918612,0
22.016111,-80.45501,1
-63.21843,-11.790734,0
-23.69568,7.311039,0
-63.195488,-16.48517,0
69.44778,-32.030167,1
-37.603706,56.82627,0
-52.806126,-51.553093,0
-39.61984,-5.841362,0
10.897125,-78.32041,1
25.103048,-9.978343,1
-73.39245,-19.233028,0
-6.5014963,-3.1168995,0
29.450478,-43.686203,1
47.91655,-8.824759,1
-43.30036,-22.562107,0
-6.233167,1.0725135,0
40.087265,-74.21879,1
-38.250786,-31.194448,0
-12.864255,35.855274,0
41.143093,63.78112,1
-49.3398,-7.4242,0
17.002825,-39.310642,1
22.36747,-52.9446,1
-24.932585,27.366497,0
-31.509676,-43.751225,0
16.341309,69.5995,1
-20.996933,-20.556314,0
37.626434,-20.229269,1
-55.507866,-11.257463,0
64.84581,-29.729069,1
-23.68774,-9.5422535,0
-30.574408,-4.070477,0
56.434677,52.80407,1
-23.078627,-13.211853,0
58.14134,-32.85205,1
0.92522854,72.122955,1
48.706444,-64.05783,1
34.363995,-62.592403,1
18.96243,75.9393,1
61.118565,-17.522207,1
29.829584,-35.438465,1
30.113495,56.74589,1
-24.57689,-19.963577,0
45.930405,48.581497,1
42.88732,-72.63502,1
-17.273779,-39.359257,0
46.839016,-62.209152,1
35.67235,-38.55451,1
-69.59485,30.784113,0
16.448053,63.11468,1
1.6321368,64.40196,1
-34.38624,51.081203,0
-46.004196,48.855507,0
-72.47572,-24.791655,0
14.499507,82.14645,1
57.50551,34.344845,1
-77.96701,33.362946,0
17.722149,20.741354,1
-19.193354,-28.68293,0
10.498993,85.161285,1
-45.793488,10.417759,0
32.10604,-15.876916,1
49.37719,-22.375557,1
58.42624,18.113758,1
-21.289488,2.06849,0
21.98421,-16.562326,1
22.99652,-69.10559,1
-82.52786,-20.662247,0
-4.502202,-69.339325,1
-10.456282,-9.820402,0
42.161404,53.88002,1
15.067341,-29.787306,1
-40.718647,15.071752,0
15.143099,-21.878008,1
-0.12838235,-72.46967,1
-41.98183,-27.731718,0
12.149003,31.884281,1
-30.706884,-15.290504,0
66.795425,-18.670876,1
27.063349,40.515614,1
-71.74368,-6.3671083,0
32.390755,31.283062,1
31.226513,-12.702435,1
-41.48791,48.072716,0
27.316738,-4.8480425,1
-4.673517,-13.057068,0
44.37069,5.986868,1
-64.46724,19.310144,0
-50.398705,14.389595,0
-22.61385,-52.137672,0
75.07694,9.121226,1
26.474148,-49.15778,1
-30.67812,1.6617719,0
1.1428624,84.41171,1
-59.488125,-12.536767,0
38.271706,36.67587,1
41.604286,-43.007042,1
-16.742615,1.1248593,0
61.446705,-23.332573,1
66.46108,8.1523485,1
-29.831728,-20.318422,0
-73.67865,32.07816,0
-27.682592,-37.94043,0
51.167458,-29.010029,1
42.194294,26.062449,1
-12.366212,19.382936,0
-27.754074,-17.270294,0
31.478899,-72.06191,1
51.06492,5.7891293,1
40.434456,-51.363655,1
-21.35063,-4.7392836,0
12.706896,61.154972,1
-45.440067,-57.726227,0
8.173963,43.881264,1
-70.56153,36.854626,0
-61.7385,-6.2841287,0
-70.77567,39.35551,0
10.129699,-71.112854,1
-12.667694,23.646132,0
-34.78145,-12.19886,0
-66.6949,6.0612106,0
37.30886,-80.13223,1
40.35135,-51.08463,1
-28.865509,-38.78596,0
-67.40039,-26.273493,0
39.142555,16.879618,1
-1.4598086,88.16532,1
18.289396,12.49222,1
35.451202,-72.38623,1
-41.955048,47.432735,0
-42.49722,-48.928375,0
23.64758,-54.884033,1
27.918999,-68.96794,1
59.6455,43.433628,1
42.487015,63.304752,1
-36.971554,53.04355,0
49.703056,42.783848,1
-60.388134,-22.621464,0
43.840153,9.7727375,1
-53.33646,-39.251476,0
-31.759573,14.237296,0
41.45604,-43.29388,1
36.33855,-19.834787,1
60.028076,-34.314377,1
-33.87185,-17.390987,0
-32.04053,-39.17495,0
39.63503,-8.961795,1
-55.007614,-35.95771,0
30.39564,-41.21531,1
-29.23487,24.921637,0
43.714634,40.151997,1
-50.80261,-40.21468,0
44.049736,35.60766,1
43.62222,41.001312,1
-36.671143,-46.227318,0
43.12696,62.308598,1
46.66792,-17.86824,1
-10.586303,-31.634602,0
-42.096188,-54.315544,0
-56.824932,-22.04054,0
-24.093138,-25.533756,0
-23.449955,5.3472557,0
-32.557407,-42.09079,0
15.342227,78.723755,1
-38.30597,-6.997544,0
54.758595,-22.66885,1
13.132472,62.69264,1
-47.07737,-28.094728,0
26.931002,6.219954,1
-40.64941,43.839264,0
11.330649,-55.848488,1
-8.723208,-1.641171,0
10.882105,42.30014,1
41.175056,-13.097598,1
-27.90705,-51.86202,0
-33.808743,-40.718685,0
39.603806,-31.208735,1
47.669575,-33.31597,1
-45.397114,45.396633,0
-55.993183,0.39960274,0
36.087486,-75.2783,1
74.32011,11.14298,1
-50.36833,44.36135,0
9.413643,-63.830364,1
54.513733,28.520206,1
-16.539553,-3.4060006,0
22.754087,28.975052,1
-45.912533,32.04637,0
-32.6586,20.177488,0
19.722353,-59.248245,1
25.431822,54.348206,1
63.430004,25.954008,1
43.92988,-65.77511,1
-43.131977,-14.042804,0
31.624062,19.60825,1
46.40992,-42.11671,1
-36.06348,-52.368256,0
26.074606,20.827967,1
-27.757208,-56.6247,0
-22.180622,21.848768,0
3.3437936,56.636894,1
-35.447685,-60.033752,0
33.206135,73.727615,1
64.15845,-5.0159693,1
39.875217,-65.30216,1
33.44007,7.638454,1
-33.166508,-60.176594,0
36.823223,-54.649315,1
47.911552,1.9604979,1
-72.28196,-32.18708,0
-57.264626,46.65498,0
18.792711,-59.37231,1
-57.072693,24.53713,0
-8.28355,-11.511592,0
-41.504078,29.182589,0
55.064785,41.991585,1
-50.41835,8.382906,0
9.338574,60.888115,1
-38.222702,31.440603,0
15.6486025,-60.70473,1
63.295784,18.32963,1
26.714169,-57.01225,1
39.554176,-48.753513,1
43.386826,52.43192,1
19.35727,-53.605717,1
-17.360462,31.242655,0
-39.418842,8.471698,0
21.79313,-19.563396,1
-52.340115,-33.808304,0
-49.422207,36.419083,0
53.310062,15.25463,1
-31.973665,49.41623,0
46.50107,-36.457863,1
44.727234,10.871813,1
67.16263,-20.968952,1
-34.121407,35.53217,0
60.924934,32.881706,1
24.318905,-32.52484,1
-39.521023,-32.071976,0
-63.847836,-42.88678,0
-73.8534,33.395935,0
24.316856,14.013498,1
-59.414097,52.247517,0
21.680607,16.796707,1
-56.225994,28.751339,0
-10.11558,-4.9485774,0
-10.329144,7.0356836,0
40.885,-2.0365858,1
-33.29749,44.417942,0
-32.202118,37.800453,0
-33.438435,43.139957,0
-39.880436,45.078598,0
-35.435917,-11.480237,0
47.491966,-16.756582,1
-36.318344,-0.09249363,0
65.021965,26.809511,1
-35.661247,17.024569,0
-10.330515,6.4720163,0
30.621561,-65.95716,1
49.00545,-33.17163,1
35.74995,-73.93677,1
29.4061,-43.25963,1
-63.667294,41.365967,0
-5.702862,8.057529,0
56.388947,-19.353287,1
29.135506,62.45072,1
63.514133,-28.788944,1
68.16929,-32.415207,1
-39.168346,43.627354,0
-24.677343,14.95797,0
-6.6864767,2.3026376,0
56.369293,-58.66559,1
8.419224,65.1491,1
16.940508,51.427998,1
-13.346293,17.707941,0
-18.46141,24.197466,0
22.090067,-16.391163,1
42.7051,61.042816,1
-27.63165,14.9932165,0
29.760273,-42.393246,1
-5.3175387,4.9920344,0
32.559128,53.312923,1
28.477903,-69.70819,1
-1.8833648,13.213788,0
66.36998,0.13341546,1
-20.697683,-10.585912,0
-69.52178,1.1308749,0
-18.128687,-32.60465,0
43.488773,-65.41626,1
-27.091394,28.050926,0
35.442116,-46.848484,1
-18.883139,28.819233,0
25.320894,-74.8209,1
46.672203,-0.23579493,1
24.227297,50.995148,1
27.991734,-72.37622,1
-65.2879,49.05915,0
66.90262,20.008024,1
-66.98966,47.413277,0
-28.551666,-1.6997709,0
-28.794485,31.70578,0
-4.54407,-14.226271,0
43.17695,41.96911,1
29.58668,-43.337215,1
5.729295,-46.339066,1
10.843649,41.451843,1
52.142376,-29.347597,1
-43.83519,-33.7482,0
73.25519,-8.807279,1
48.724438,-33.197826,1
61.05795,35.637302,1
-20.234032,-1.7142069,0
40.369896,-17.797682,1
-18.77311,-26.429605,0
-17.928091,-25.426517,0
45.65823,28.267588,1
32.610695,70.58716,1
20.533024,-42.193462,1
6.163365,54.881496,1
-20.8085,24.366043,0
-41.89652,-40.103672,0
30.492575,-83.09012,1
-22.087683,-7.694666,0
-32.227913,-40.772015,0
13.029496,-73.91271,1
68.43864,34.65429,1
-8.697633,74.66171,1
-35.955097,-14.29595,0
21.664326,-80.97841,1
63.43057,19.995502,1
-52.434616,24.910664,0
47.18372,-62.35343,1
23.523073,-54.340164,1
-12.276334,19.203701,0
-25.639273,-31.694088,0
18.475864,-81.64928,1
-53.190994,-28.609236,0
63.023876,10.187411,1
-12.900011,-8.479692,0
4.0379605,70.368324,1
12.651372,-55.431908,1
26.895212,-48.514133,1
60.807335,27.16541,1
-35.400986,-66.400024,0
-38.006603,-40.393875,0
22.920567,-47.567574,1
23.966919,-9.465235,1
-25.344252,-14.315376,0
15.030647,48.245846,1
37.17413,30.871275,1
12.126515,-77.80649,1
44.54545,-1.6989686,1
-53.757946,-21.130278,0
64.9246,10.364785,1
51.377033,-57.990032,1
26.494247,-49.29795,1
-43.20061,4.0300694,0
48.47411,41.790257,1
-35.109165,18.244984,0
-70.59204,42.83835,0
-62.652004,40.039646,0
-21.881008,-31.91734,0
26.650621,-78.14405,1
26.386051,-75.16155,1
-12.492403,-32.083263,0
-29.117739,35.112698,0
5.2070203,66.03356,1
-43.327,-2.4865704,0
40.74875,-29.053392,1
-39.05433,28.329409,0
-27.818134,23.534687,0
-34.84111,21.343065,0
43.604584,-12.69591,1
-36.962154,43.33317,0
-36.063725,36.899696,0
33.437172,-32.517216,1
34.57639,54.393723,1
42.324165,14.274929,1
-21.035892,6.343435,0
25.670008,-64.41986,1
-68.14647,25.696487,0
28.303358,-72.90253,1
-28.918537,-39.291348,0
-47.108,-61.47642,0
22.433489,-67.98023,1
-26.52615,-50.609024,0
-45.532314,-35.90967,0
-60.330006,44.060715,0
-31.754822,-8.804004,0
16.468395,-39.125362,1
-13.189348,-14.816352,0
-44.3543,-29.16653,0
33.14738,-71.45567,1
-53.65758,-40.009277,0
47.932224,1.7287718,1
33.222614,-70.87889,1
56.273666,-58.64006,1
20.996008,-29.566793,1
-41.39728,-24.107914,0
27.660374,-65.85742,1
36.99768,-80.87396,1
36.230396,-81.98266,1
-43.59481,48.439182,0
35.55188,-47.883213,1
-69.30933,-19.512747,0
-31.019592,-8.671791,0
-51.790688,35.460842,0
-0.27950168,53.634037,1
18.280708,17.200605,1
74.339226,-4.9139857,1
-73.639854,29.667662,0
-2.2173636,52.592228,1
28.275229,-18.09772,1
-12.049609,-15.533944,0
10.603269,41.50746,1
-13.4419775,21.338474,0
-57.817757,46.75061,0
10.453708,23.065464,1
42.128593,67.563835,1
-41.428936,33.2178,0
35.04339,-4.0050864,1
52.433975,-25.668451,1
-22.740376,36.471222,0
-40.163204,51.446365,0
12.814541,63.69927,1
-73.48697,22.516523,0
-58.691025,4.2170105,0
34.073166,-31.940283,1
66.11033,-1.0979764,1
-40.878246,-30.402756,0
60.60037,-25.872667,1
17.199633,-36.94529,1
-41.98089,-16.183168,0
-20.32964,-3.4152217,0
49.53878,-21.864826,1
18.982098,-28.671423,1
32.009014,-15.237355,1
62.954945,-35.445107,1
-9.473275,5.3233304,0
-66.3556,5.336952,0
6.576632,68.1967,1
-62.180466,36.8349,0
-15.056167,-8.444045,0
28.178009,-27.50681,1
-27.169981,-32.59796,0
-34.732395,5.992764,0
35.40818,-7.703625,1
-63.65459,11.847667,0
38.420822,42.91734,1
-53.59684,26.134256,0
53.848415,-31.991766,1
-56.945065,23.916206,0
-61.05645,-49.66307,0
59.292526,1.4780803,1
-2.3788252,-69.8885,1
-72.07862,29.212177,0
9.87415,-36.587337,1
-16.89224,37.91104,0
-60.537567,54.286312,0
39.047398,71.76977,1
64.427635,-2.8114336,1
6.8677063,29.142632,1
-33.363377,43.134056,0
-6.036637,76.337585,1
-22.56349,-48.475094,0
-30.03711,52.165993,0
26.902918,64.5959,1
-73.862724,20.903854,0
-53.043262,24.66487,0
-40.026707,-9.323065,0
-35.210766,38.47015,0
71.82351,35.646545,1
-0.074082874,55.60328,1
-47.985844,-49.783512,0
4.9037476,70.1086,1
30.010271,51.69563,1
52.983093,25.281534,1
64.07803,25.672773,1
-41.50508,58.909187,0
-0.7801934,54.90713,1
-13.211307,-28.518341,0
8.01372,64.23133,1
-41.49441,56.85954,0
-30.689621,-61.88873,0
14.594443,49.98659,1
24.783928,6.246869,1
7.109884,64.313995,1
32.223465,59.591667,1
15.587431,51.819115,1
-59.172203,52.3354,0
-25.018223,36.445232,0
-31.365946,7.850167,0
-25.483835,31.607939,0
16.824837,74.129135,1
-2.3566675,52.79833,1
-22.586798,9.414973,0
14.279944,50.931896,1
30.057661,29.275766,1
-37.699112,51.18702,0
-21.38068,33.885162,0
42.37322,68.43789,1
31.383104,52.74844,1
-43.386944,33.23742,0
-29.428743,4.347405,0
55.496326,-5.5775695,1
-32.12826,-60.75967,0
44.901695,20.826727,1
35.73975,35.98823,1
-48.337296,36.541435,0
-33.873016,-17.184717,0
35.544144,-33.039978,1
10.344584,86.14927,1
21.043465,50.08867,1
39.814,54.83622,1
-43.873695,-21.088894,0
40.047638,-12.303918,1
8.991,28.433264,1
20.375336,50.434265,1
-16.597813,-40.660583,0
-3.3892899,71.039566,1
40.94997,39.179066,1
44.816708,2.261528,1
42.657986,56.041725,1
28.277035,19.983923,1
75.77465,-12.576069,1
-44.595276,-27.009562,0
-37.396507,18.957415,0
65.74547,-31.274015,1
-45.765884,44.4624,0
71.839775,10.843906,1
42.345917,5.529257,1
36.989403,1.3146646,1
-55.350773,-10.355179,0
-12.974655,18.209103,0
29.668154,55.529995,1
-57.33976,-15.693231,0
-58.32519,19.207907,0
26.488682,76.40801,1
35.88985,-7.81891,1
-23.634335,-10.112327,0
29.33495,-35.143326,1
-31.860012,37.758686,0
-49.248486,-3.5992575,0
7.6833186,66.06536,1
23.929464,49.88499,1
-78.17428,-19.178728,0
26.432302,-48.72919,1
-45.21115,24.13395,0
31.025772,-68.6216,1
-23.35632,-55.283184,0
-64.66017,0.2710313,0
