x,y,class
10.595883,-57.94046,1
51.96002,54.478683,1
-34.022385,28.772419,0
-24.206072,-26.952705,0
-53.233227,-52.4902,0
47.041737,-27.94296,1
7.0208807,46.911034,1
-64.79269,11.993249,0
36.705517,-42.221622,1
40.647137,-45.433994,1
5.935258,-33.990295,1
53.787685,44.400967,1
-32.840054,-1.4358214,0
59.6129,-6.477596,1
46.502037,-42.575798,1
-48.292892,-9.468006,0
37.32602,-60.454544,1
-14.307497,26.104483,0
-1.838351,37.945244,1
-26.081944,-60.373302,0
56.222237,13.549933,1
-66.742,-26.523333,0
40.133785,-69.58932,1
66.39289,-14.938148,1
40.542633,-46.438866,1
-74.45794,15.6987705,0
-44.508892,-29.402592,0
48.719486,56.78289,1
-58.836884,-20.605238,0
-6.90612,-14.846134,0
-51.178974,-18.788786,0
11.558896,45.673462,1
53.880245,-38.549572,1
-67.92536,43.00864,0
-80.95825,2.6420739,0
-84.06436,4.5157027,0
41.3146,48.17038,1
22.464588,-18.910093,1
22.854773,-73.712654,1
9.378199,53.81751,1
16.009838,40.334408,1
-61.264194,24.523945,0
-35.008778,13.507008,0
44.78785,-55.86721,1
-20.696112,-10.722471,0
70.34821,-33.11069,1
-24.048946,-6.7238307,0
26.779533,-4.2494407,1
-33.56283,-56.153698,0
45.58341,-59.674007,1
62.6352,-30.12418,1
-9.473737,0.88511676,0
61.849625,47.312603,1
-14.821097,4.016841,0
-56.07273,-37.76046,0
19.367441,70.33935,1
5.3119,-35.192783,1
63.213013,8.561335,1
37.76459,-50.421116,1
-62.123512,-12.875928,0
-27.09413,34.78644,0
-43.967064,12.966078,0
-38.515854,35.948055,0
19.139214,58.31955,1
6.9121933,-26.174688,1
-48.20717,43.130795,0
32.783775,52.78164,1
-56.038063,4.931346,0
9.61243,-59.65446,1
-77.625305,6.7635827,0
-84.38691,0.35078222,0
64.94918,-39.463882,1
61.88578,31.839079,1
41.8195,-22.215899,1
-38.772648,-28.193945,0
-9.56364,15.290632,0
-63.460293,45.70591,0
21.66138,-8.739923,1
-67.723785,-34.38874,0
35.004986,-5.494827,1
54.752937,-50.058224,1
32.89161,29.268253,1
12.525525,-56.054234,1
3.4913867,56.75391,1
41.034184,-37.31724,1
46.568096,-46.042297,1
-17.284088,-20.830868,0
-53.399918,48.893166,0
-58.075188,30.72839,0
46.113995,66.08714,1
-50.424335,30.202652,0
51.982227,60.88346,1
-25.251448,-13.960032,0
57.418472,25.594933,1
53.100506,29.210537,1
-26.996088,-36.09086,0
-41.703495,-60.974934,0
-59.508747,23.991323,0
65.88278,38.472816,1
88.82465,11.871646,1
-25.647684,16.224003,0
54.745502,3.1425083,1
-32.828144,-9.429122,0
-51.489742,16.075768,0
43.164295,24.73365,1
32.876144,55.881424,1
-42.21606,-7.6331744,0
-53.53645,26.45681,0
55.06386,-47.29668,1
38.2201,-30.095613,1
74.036095,19.900387,1
47.92565,18.122412,1
36.49193,71.7442,1
36.96333,-46.22288,1
-62.873405,16.196707,0
-20.647701,14.5876665,0
40.918575,59.584705,1
9.936925,-48.69516,1
60.45359,0.28043208,1
-11.577232,-11.848267,0
-73.4632,0.57878506,0
-45.586327,30.724428,0
-36.979145,-61.905888,0
-12.099543,15.818898,0
39.21692,-27.653576,1
48.798637,58.181885,1
-55.626945,-37.88171,0
-75.6886,21.375927,0
-22.18777,33.97853,0
-43.734913,5.4209437,0
-46.78553,6.948566,0
-68.722404,-39.70142,0
11.461516,-53.077957,1
-57.123695,-43.537605,0
29.396433,-66.93287,1
-50.963913,-27.874983,0
-27.75058,-66.59112,0
-22.223698,14.960089,0
-45.30958,-24.303745,0
48.11753,-38.98093,1
14.939783,69.93705,1
-23.177462,-3.8233414,0
23.335707,-74.03371,1
-53.816555,-35.642387,0
-36.277843,-30.70054,0
-62.860836,-37.17088,0
2.1517894,-9.639662,0
-11.987429,-11.335774,0
39.00603,73.21078,1
47.48554,-44.58285,1
-21.871006,-29.483162,0
-48.40187,-12.273529,0
11.921516,29.73427,1
54.09361,57.808544,1
33.877167,-18.38074,1
-57.065014,47.930553,0
26.14996,28.759706,1
11.241322,53.74995,1
7.076936,-59.786102,1
53.30665,67.07378,1
-39.99452,2.5543187,0
23.500792,45.30476,1
-20.34368,4.6672807,0
7.819318,52.73888,1
59.085148,-28.00677,1
-48.889774,20.21389,0
-57.41274,-26.675217,0
24.435299,-44.53034,1
-52.94596,47.322376,0
-21.603569,5.619506,0
20.647692,-48.65812,1
-49.050793,19.97781,0
67.68448,-3.7435238,1
-73.37514,14.243357,0
-43.735954,-13.658903,0
21.418575,-25.424812,1
-69.28884,33.524498,0
41.108047,-63.741333,1
5.211266,27.397943,1
-36.319244,27.554619,0
35.83214,63.03461,1
-53.33601,-50.401344,0
-62.38675,21.881441,0
32.008377,-14.635774,1
28.345472,-8.228984,1
-77.32178,9.645559,0
51.55218,46.980213,1
-29.865818,40.11723,0
-62.20116,25.470633,0
63.802414,-20.41989,1
-47.72719,-14.002903,0
63.405064,34.610214,1
39.27427,47.48462,1
19.40989,63.333252,1
-70.27462,41.03316,0
-68.62557,-9.918365,0
10.616912,-61.02746,1
-74.72003,-0.13543947,0
-55.598827,-24.797705,0
-62.706467,-31.190742,0
-53.82149,27.003736,0
-51.935402,44.462646,0
-50.10801,31.69937,0
40.711735,64.90227,1
42.57432,-4.8644876,1
-34.506824,-32.847893,0
23.613386,15.531637,1
58.805054,9.611361,1
2.93369,52.378952,1
19.981136,-24.023767,1
57.06288,-47.644794,1
60.92176,13.123881,1
-66.94531,-18.405703,0
87.19933,11.959756,1
-52.293674,-9.565397,0
-45.258686,46.209484,0
-59.14319,42.692223,0
-37.69683,-27.07439,0
-42.795,31.722927,0
-55.163517,-52.323845,0
-35.230507,42.34724,0
76.02751,1.8723786,1
-40.209034,17.344051,0
35.29856,-17.019745,1
18.102972,23.337284,1
48.311573,76.85315,1
51.69652,16.805706,1
51.76772,-50.172157,1
44.500607,-69.15951,1
55.410927,-56.08265,1
-62.091106,29.499205,0
0.013605195,54.961246,1
-38.96308,-56.61773,0
39.849396,5.535512,1
67.64876,-10.811149,1
23.81996,-73.82348,1
-58.331673,28.491997,0
-47.113373,-7.754399,0
-59.585083,37.74143,0
0.16342431,58.557224,1
51.150253,40.30747,1
11.79221,24.44935,1
25.087835,69.50748,1
-61.973663,46.84756,0
-45.704643,-65.17576,0
27.720842,48.413033,1
5.349532,35.526066,1
-86.580414,6.579379,0
-43.690556,-41.581573,0
-79.55346,19.113888,0
-21.093845,27.64279,0
-58.725216,12.593033,0
25.498644,-8.023578,1
-57.30417,8.054448,0
-26.03749,-28.694595,0
-12.090948,6.7179136,0
-69.62124,8.661289,0
43.147,-9.121302,1
34.924984,-2.141278,1
72.33231,18.324759,1
49.08839,63.735435,1
-35.523045,26.967329,0
-45.546467,22.987572,0
48.50169,38.43509,1
47.3469,7.2240095,1
-37.795815,-42.704315,0
31.863598,-32.638977,1
-12.4911785,9.103001,0
-67.758255,-48.32843,0
49.922817,27.300802,1
25.187126,-73.831055,1
76.08724,-29.375107,1
-72.259315,15.345295,0
45.38623,-53.964993,1
10.980551,2.8842423,1
-22.175224,-38.04174,0
-47.585648,42.99643,0
-20.6065,32.339676,0
23.172909,-11.191524,1
-74.93439,0.60513437,0
-49.27255,2.694737,0
24.580873,-3.1506238,1
35.220615,-2.923841,1
-73.89814,16.901575,0
-36.478333,32.60944,0
-40.394207,-31.026865,0
-16.074284,-32.474422,0
-40.034668,-55.882442,0
6.901777,-55.295956,1
20.556746,26.251347,1
38.827744,63.881794,1
-33.998905,-16.703127,0
23.904902,16.265392,1
29.426596,-15.987905,1
-87.872536,2.9303,0
50.248665,38.466763,1
-66.04426,25.330973,0
44.37522,-10.876906,1
-83.61286,2.1158593,0
-54.823788,41.62545,0
-41.963642,2.352585,0
-11.666624,-11.735761,0
-77.84241,-10.080832,0
-25.420332,34.711678,0
-36.524857,47.75556,0
50.971592,-20.50301,1
19.3574,35.928215,1
12.937279,-30.693394,1
41.240574,71.1332,1
-64.90428,28.322018,0
-20.984919,-27.855959,0
59.512707,-28.641092,1
-32.35683,-34.925358,0
11.283015,0.96612626,1
69.275505,-21.943207,1
64.25042,-16.43928,1
-83.757195,-17.65893,0
75.09833,-14.058667,1
-67.3093,-20.737547,0
19.19988,60.507725,1
58.009373,-41.205837,1
24.807573,-7.236986,1
11.177353,25.734964,1
81.07133,13.576974,1
32.84049,56.794018,1
-10.935266,24.946663,0
19.196053,-65.24413,1
43.92531,-51.429546,1
9.109411,-52.283085,1
6.402272,26.196701,1
-69.97886,32.160976,0
-25.983099,-42.355217,0
42.55045,54.734634,1
-31.4185,12.736582,0
-24.964392,-32.35504,0
-27.910671,-47.97798,0
16.38985,-68.383156,1
45.132427,11.8411875,1
-57.132874,32.12371,0
15.756271,55.185646,1
-44.868813,18.844055,0
24.195591,-71.85766,1
50.771935,54.894535,1
-4.811095,46.48728,1
-63.993027,-7.290682,0
58.59813,-42.72083,1
6.6994643,-48.29949,1
46.697582,75.175934,1
54.822777,-49.548367,1
26.67064,11.93154,1
-31.9931,11.7995,0
57.30869,48.39916,1
54.717873,-3.16223,1
-22.074316,-59.781147,0
18.489613,34.62828,1
19.424017,62.61723,1
51.297447,-39.1131,1
-8.195609,-21.996405,0
32.14118,35.71097,1
-46.263924,-14.183009,0
-17.163548,9.113029,0
11.885211,64.58432,1
-2.5978134,-3.9863477,0
68.39687,-14.782289,1
-28.367043,-34.67243,0
41.48671,1.6364131,1
22.703535,-46.71059,1
-46.00586,-9.812964,0
-35.958298,-31.886621,0
35.695076,64.96698,1
-23.71735,8.754719,0
56.24961,-26.15198,1
43.098057,-1.9187329,1
76.22349,-27.299416,1
39.8228,40.668903,1
39.25202,63.746292,1
53.9371,25.364817,1
-68.012505,-28.562319,0
-13.072897,-23.943596,0
-4.0073004,9.161432,0
-2.0849593,41.689957,1
-31.783188,14.853565,0
-77.28987,8.08496,0
19.448782,32.818966,1
8.0363655,-29.790886,1
21.4205,-38.132637,1
-61.59569,-32.825115,0
-55.582,-54.89307,0
62.83543,6.806752,1
64.93575,4.932263,1
28.400593,22.403776,1
60.514587,-10.112844,1
40.026936,42.303368,1
37.281425,76.1714,1
-20.782494,12.157522,0
49.654102,71.05501,1
56.79488,50.52279,1
-13.192688,13.241202,0
43.615265,-19.328737,1
-35.071953,-55.663685,0
-74.80348,6.455966,0
-46.144627,27.499517,0
30.149492,-72.77276,1
-2.6359777,52.656197,1
26.162113,28.760029,1
78.07796,0.21056584,1
13.179427,30.493258,1
42.43574,70.06425,1
-73.13536,27.40233,0
-21.72983,-60.85706,0
-21.977493,15.146432,0
57.892227,47.132893,1
72.14015,-5.548714,1
35.274933,30.615332,1
-30.852747,-46.854137,0
-32.060333,-63.029274,0
-26.715586,-55.000298,0
-54.81077,45.626686,0
9.73784,48.899017,1
-32.455822,30.92802,0
11.611832,-33.315258,1
-69.45444,33.22192,0
-45.222237,-60.11677,0
-56.75398,-47.591328,0
-6.8949046,-15.534506,0
68.88379,-30.114687,1
-20.302208,10.530732,0
60.909748,-48.375637,1
46.248924,-53.596085,1
42.723774,79.595345,1
45.081295,-17.941183,1
-18.530687,-40.581482,0
10.80325,-52.01689,1
-32.077152,31.242132,0
42.332283,77.78432,1
43.405922,-56.033627,1
-70.23737,-4.1953225,0
-74.392365,26.706081,0
56.160515,15.601142,1
38.32028,31.661974,1
53.491413,-43.854053,1
-36.799435,40.87807,0
15.411072,-40.43269,1
49.131023,64.8809,1
-79.14807,21.330761,0
42.198185,25.068712,1
-56.46441,5.234904,0
49.615578,65.03611,1
-50.933357,-43.30155,0
40.14524,-32.964344,1
-44.217484,46.194466,0
49.438118,-8.196599,1
-37.239002,-49.636307,0
58.089333,16.708363,1
46.84667,-20.099493,1
-19.120108,-48.03529,0
45.786114,-50.704437,1
39.79423,11.512687,1
24.302174,-38.94238,1
-45.7238,-58.241028,0
-53.52045,-23.780474,0
-16.926731,-13.089893,0
-20.411541,-39.335682,0
32.434547,74.47167,1
-43.31436,-9.720257,0
-20.813309,-36.069874,0
-75.54573,1.7371634,0
-61.96842,34.845562,0
-79.10718,-9.42913,0
-64.06803,-19.881044,0
47.03602,-69.69183,1
-59.530117,14.508432,0
12.230697,22.863724,1
-38.020462,-48.090416,0
70.2623,-30.803934,1
-36.769596,-56.34234,0
44.650314,70.63425,1
52.949383,66.01302,1
-63.675587,-29.215603,0
-70.40913,-25.018541,0
43.18341,-3.6023865,1
-64.23572,31.646328,0
-69.78412,-12.3865595,0
-69.71938,-19.2596,0
-44.334843,-66.1338,0
65.03282,-17.994577,1
-41.262974,-42.308933,0
51.699764,-46.34801,1
61.43304,31.627628,1
23.247719,-11.366474,1
13.166025,-43.857018,1
35.013615,-19.784365,1
-59.39899,3.9947593,0
-42.783226,-18.35972,0
39.028637,-44.779922,1
-43.03358,44.279526,0
60.123108,-26.507034,1
-64.68773,33.040863,0
34.19886,55.55414,1
-26.295004,-36.473392,0
-71.82306,7.8530498,0
-46.940193,7.3419085,0
-68.23459,-32.655216,0
33.31959,-61.183777,1
70.34825,-28.934006,1
-34.148983,24.921068,0
65.738495,27.4556,1
13.272113,-30.883778,1
20.53666,-42.1911,1
-62.175762,-16.556652,0
74.72285,-24.945276,1
-11.415328,-24.775238,0
-81.658806,15.846976,0
62.682186,-34.35917,1
56.93753,60.144592,1
-76.075134,-13.897298,0
-14.055344,-1.4960598,0
57.02313,20.685442,1
-7.661687,50.02648,1
52.364017,-22.75358,1
-8.403659,-4.243845,0
-12.171866,13.760944,0
91.46217,9.554924,1
-49.07145,46.801533,0
-37.16944,-55.836735,0
51.105083,24.971613,1
-31.110058,-47.774765,0
72.02613,22.649643,1
-27.061846,32.01673,0
-39.62675,-50.97294,0
43.16924,-37.547688,1
56.86635,15.5052,1
46.59432,38.416378,1
46.77983,38.428898,1
-14.839554,11.423482,0
-30.014694,-6.9345126,0
17.746544,9.724294,1
35.07807,70.892265,1
45.14549,-50.7987,1
-56.869022,45.36708,0
72.88082,23.269817,1
-62.67676,26.314316,0
-36.57887,-1.4975722,0
-61.069294,-31.500761,0
-62.732346,-54.262154,0
-59.490585,37.92764,0
-42.42597,22.277203,0
-42.024628,-51.44444,0
-51.002243,33.321808,0
-72.069435,24.14264,0
40.924065,-19.633581,1
-37.807316,-9.137409,0
7.390046,22.712301,1
23.189945,43.94009,1
68.35001,17.335655,1
79.48447,15.508908,1
-1.6091998,50.229633,1
-39.41144,-50.847477,0
64.573975,33.804646,1
-38.04476,-62.01654,0
22.4489,-25.747242,1
-55.792374,-8.400853,0
-70.967255,-38.215546,0
35.901196,-31.044117,1
65.58783,-12.918306,1
38.676277,37.485825,1
12.415437,-58.066147,1
35.00379,-27.544165,1
-59.70297,24.305613,0
21.7967,1.440337,1
29.338978,-69.45959,1
36.102673,65.50179,1
53.295544,16.607338,1
-51.303055,-21.51729,0
13.93777,1.0765578,1
60.4778,-2.8089178,1
15.9271555,11.953869,1
41.52717,-20.038857,1
-0.5446135,58.064327,1
-65.68471,11.653689,0
43.288048,21.929373,1
10.859591,69.36812,1
59.13418,24.472746,1
-12.303596,3.2990663,0
42.510105,-19.41896,1
35.390232,-0.9950224,1
-67.73669,13.725978,0
40.881374,47.052685,1
-15.875056,-13.614483,0
-50.709686,-55.637676,0
72.78008,23.361345,1
40.82556,-54.434227,1
-65.558464,40.997818,0
17.92668,-57.268097,1
-26.310377,-20.706306,0
-21.339506,8.8020935,0
-19.364174,-21.927652,0
-48.927097,7.9107275,0
-51.913002,38.169025,0
7.258485,58.28135,1
-47.87546,21.62961,0
16.63133,9.977019,1
21.847353,-53.548298,1
-69.4162,9.433455,0
-44.542313,18.999226,0
37.0106,63.607815,1
41.076073,-67.45049,1
-69.47703,-38.577488,0
-55.429688,30.689104,0
-15.320269,12.895428,0
21.826202,-24.224514,1
38.65695,13.30756,1
-35.98678,-43.305756,0
-60.046482,-28.067507,0
7.417,-59.736843,1
33.635754,-31.72679,1
-31.802351,-63.56508,0
-51.38303,39.971905,0
15.648977,28.003736,1
-20.894178,-28.339182,0
-3.8310697,-15.618718,0
24.152582,42.85308,1
66.10781,28.195448,1
10.587652,22.70477,1
61.260174,12.560804,1
-55.504154,-47.481068,0
58.969185,-47.563828,1
-52.540104,0.9013066,0
-28.988092,25.353586,0
-47.678596,-48.44973,0
39.85123,-22.321117,1
-71.17115,14.955703,0
35.128017,-19.460495,1
-71.92399,41.595818,0
23.070353,-53.153755,1
-19.870811,-44.42768,0
29.74839,3.6755664,1
-61.332535,-32.493786,0
-57.800327,-4.39938,0
22.449553,-45.23749,1
68.09987,1.7882775,1
-34.770638,-14.142114,0
61.37756,40.310066,1
11.741703,30.175173,1
23.634754,43.329235,1
21.00883,25.232826,1
-16.450333,-13.652534,0
-37.536743,-36.53718,0
-30.426311,6.361493,0
21.316605,35.26711,1
77.74343,-26.165758,1
-34.624302,50.35237,0
42.834126,-5.4489045,1
7.210837,-33.08059,1
61.53125,39.112286,1
28.83185,34.985016,1
8.510281,-62.235664,1
-48.319595,-54.10247,0
34.48064,-66.12383,1
-25.594019,-23.811043,0
-28.759289,-51.998753,0
-31.829248,3.578252,0
19.971098,-58.85824,1
-25.608376,-15.636429,0
-40.159424,-33.127235,0
-16.831774,-46.062748,0
-47.32004,16.924612,0
32.77119,49.900917,1
55.13558,-20.151976,1
-64.50713,25.418373,0
64.72484,7.229965,1
-50.811615,47.60995,0
68.04124,-10.168938,1
30.975616,34.900684,1
-73.075836,26.292183,0
67.54706,-28.700739,1
43.810616,-31.463196,1
35.054245,-34.03343,1
-48.037296,-62.25813,0
32.453785,40.732548,1
69.59502,-28.893206,1
-45.742092,-5.588702,0
8.194787,57.53255,1
38.36196,-61.70763,1
52.884747,57.52871,1
-29.522621,-63.52098,0
-62.27852,-8.100293,0
2.3560472,26.955626,1
-65.904755,-17.222221,0
1.9514698,-36.973213,1
29.684376,-72.8332,1
21.031288,3.2135713,1
-55.94891,5.9177427,0
42.605804,21.62965,1
-55.4123,-48.551014,0
-41.959286,47.729343,0
-21.511822,-30.590988,0
-58.65499,26.613552,0
-69.88538,11.260181,0
20.076704,46.045345,1
-24.810377,-63.73995,0
-67.50074,-48.413204,0
39.373466,42.351295,1
-27.493418,-30.988228,0
2.5569894,45.35353,1
42.133102,-63.455734,1
63.600636,6.9808087,1
79.72383,15.641417,1
-27.02972,31.465801,0
-76.81464,4.3828144,0
49.50707,32.53588,1
-31.666227,-4.406846,0
47.776726,-17.42403,1
21.602648,71.1165,1
-51.332664,-30.692455,0
22.449217,-19.879646,1
-56.34814,48.234276,0
-73.45911,5.746743,0
8.070485,54.275833,1
-31.241928,39.830822,0
18.411892,-69.48964,1
-0.65657014,37.272945,1
24.203508,2.024459,1
-67.29428,-3.196983,0
20.576227,-42.12313,1
36.18248,-62.308285,1
-36.319885,-40.248436,0
90.820656,10.153102,1
24.094107,41.98011,1
50.81378,-36.933575,1
64.25557,7.682056,1
18.243431,-52.967693,1
-70.32361,10.254279,0
-37.824062,-39.021675,0
-56.23459,-28.201458,0
-70.071915,12.308092,0
32.93999,-32.13939,1
-78.55931,-0.6196865,0
60.7313,56.10836,1
67.61436,-27.714123,1
-36.017292,33.451405,0
-19.456888,23.482475,0
-35.319958,29.499002,0
48.20038,-54.288456,1
-36.774605,37.806816,0
9.748831,59.590317,1
30.013163,-65.85169,1
-35.870285,-21.485964,0
22.680767,-19.371758,1
-48.746117,6.2007875,0
23.400362,-26.48914,1
-48.44881,-49.819286,0
-33.653423,-11.806106,0
-13.588738,-2.3829951,0
-70.777435,-24.019943,0
78.73398,-16.484879,1
19.666248,63.447697,1
-25.229626,-65.76867,0
-75.2558,7.7488523,0
73.7754,4.3386617,1
50.492615,40.566246,1
-52.30923,2.6987438,0
8.821599,72.59291,1
-64.779076,-21.21832,0
-54.305027,37.37016,0
12.239299,54.81565,1
-45.097973,-28.452963,0
-40.023777,-18.482616,0
-16.692738,-18.125664,0
-55.40677,1.0316346,0
38.306957,77.25231,1
-41.60433,34.119,0
53.978004,27.45072,1
40.516403,-67.03105,1
12.699557,-21.584461,1
66.56995,-30.735977,1
10.138279,4.965201,1
16.914185,38.14536,1
-46.312923,-1.3084823,0
-36.769333,-27.357346,0
42.00971,58.926697,1
29.318789,-69.25527,1
19.674974,44.64986,1
-27.099201,-27.828915,0
-73.35615,-23.450703,0
45.38081,-34.302063,1
65.89136,26.821075,1
-57.20724,-41.967453,0
-35.353302,-18.708733,0
55.659122,4.8624873,1
61.592327,-14.2299385,1
57.67254,-30.434587,1
54.57662,57.35138,1
-35.108555,-47.401325,0
59.912376,-46.93092,1
40.817047,-39.184914,1
-69.28449,-12.486178,0
57.58347,14.390936,1
47.521404,-23.46574,1
-4.4856915,38.43691,1
17.612045,12.1655245,1
-12.201114,-12.55369,0
39.19259,8.228557,1
-16.875732,-3.7990127,0
-48.10636,45.27438,0
-35.903404,-61.45212,0
-25.394823,4.1614676,0
24.80129,-3.64058,1
-46.326077,-0.6674623,0
-37.956703,-60.149025,0
25.081055,-39.410713,1
4.007545,58.35004,1
16.761454,21.506989,1
